,symbol,date,open,close,volume,spread,up/down
4694,XLM,2014-08-30,0.002218,0.002195,39116.0,0.0,DOWN
4695,XLM,2014-08-31,0.00219,0.002061,22844.0,0.0,DOWN
4696,XLM,2014-09-01,0.002061,0.00201,27975.0,0.0,DOWN
4697,XLM,2014-09-02,0.002008,0.001999,23793.0,0.0,DOWN
4698,XLM,2014-09-03,0.001998,0.002059,36081.0,0.0,UP
4699,XLM,2014-09-04,0.002059,0.00213,58031.0,0.0,UP
4700,XLM,2014-09-05,0.00213,0.002082,26119.0,0.0,DOWN
4701,XLM,2014-09-06,0.002082,0.002081,31676.0,0.0,DOWN
4702,XLM,2014-09-07,0.00206,0.002044,34744.0,0.0,DOWN
4703,XLM,2014-09-08,0.002042,0.002257,105569.0,0.0,UP
4704,XLM,2014-09-09,0.002265,0.002178,51289.0,0.0,DOWN
4705,XLM,2014-09-10,0.002179,0.002278,59878.0,0.0,UP
4706,XLM,2014-09-11,0.0022440000000000003,0.002501,113300.0,0.0,UP
4707,XLM,2014-09-12,0.0025,0.002968,117052.0,0.0,UP
4708,XLM,2014-09-13,0.003032,0.003094,111452.0,0.0,UP
4709,XLM,2014-09-14,0.003096,0.002943,113315.0,0.0,DOWN
4710,XLM,2014-09-15,0.002874,0.002896,72903.0,0.0,UP
4711,XLM,2014-09-16,0.003031,0.00299,86555.0,0.0,DOWN
4712,XLM,2014-09-17,0.002988,0.003072,118073.0,0.0,UP
4713,XLM,2014-09-18,0.003081,0.0034560000000000003,205474.0,0.0,UP
4714,XLM,2014-09-19,0.00346,0.003872,204649.0,0.0,UP
4715,XLM,2014-09-20,0.003936,0.003612,186971.0,0.0,DOWN
4716,XLM,2014-09-21,0.00361,0.003464,145626.0,0.0,DOWN
4717,XLM,2014-09-22,0.0034659999999999995,0.004023,178810.0,0.0,UP
4718,XLM,2014-09-23,0.004007,0.003965,120447.0,0.0,DOWN
4719,XLM,2014-09-24,0.003966,0.00389,163121.0,0.0,DOWN
4720,XLM,2014-09-25,0.003878,0.003494,81902.0,0.0,DOWN
4721,XLM,2014-09-26,0.0036,0.00305,117908.0,0.0,DOWN
4722,XLM,2014-09-27,0.0030440000000000003,0.0032630000000000003,44492.0,0.0,UP
4723,XLM,2014-09-28,0.003262,0.003174,77804.0,0.0,DOWN
4724,XLM,2014-09-29,0.00317,0.003212,32858.0,0.0,UP
4725,XLM,2014-09-30,0.0032270000000000003,0.003211,21131.0,0.0,DOWN
4726,XLM,2014-10-01,0.003221,0.00288,70180.0,0.0,DOWN
4727,XLM,2014-10-02,0.002888,0.002773,30542.0,0.0,DOWN
4728,XLM,2014-10-03,0.002743,0.002601,34169.0,0.0,DOWN
4729,XLM,2014-10-04,0.002604,0.0023710000000000003,45969.0,0.0,DOWN
4730,XLM,2014-10-05,0.002441,0.002387,29396.0,0.0,DOWN
4731,XLM,2014-10-06,0.002384,0.002574,34446.0,0.0,UP
4732,XLM,2014-10-07,0.002578,0.002447,35420.0,0.0,DOWN
4733,XLM,2014-10-08,0.00242,0.002477,28232.0,0.0,UP
4734,XLM,2014-10-09,0.002475,0.002358,11066.0,0.0,DOWN
4735,XLM,2014-10-10,0.002356,0.002309,14307.0,0.0,DOWN
4736,XLM,2014-10-11,0.002308,0.002336,34909.0,0.0,UP
4737,XLM,2014-10-12,0.002338,0.002243,76978.0,0.0,DOWN
4738,XLM,2014-10-13,0.00224,0.002299,44927.0,0.0,UP
4739,XLM,2014-10-14,0.002309,0.002352,32533.0,0.0,UP
4740,XLM,2014-10-15,0.002352,0.002174,46516.0,0.0,DOWN
4741,XLM,2014-10-16,0.002173,0.0020800000000000003,39044.0,0.0,DOWN
4742,XLM,2014-10-17,0.002081,0.002021,22242.0,0.0,DOWN
4743,XLM,2014-10-18,0.002022,0.002059,27435.0,0.0,UP
4744,XLM,2014-10-19,0.002058,0.002023,18945.0,0.0,DOWN
4745,XLM,2014-10-20,0.002021,0.002023,38282.0,0.0,UP
4746,XLM,2014-10-21,0.002022,0.00207,26101.0,0.0,UP
4747,XLM,2014-10-22,0.002062,0.002034,19376.0,0.0,DOWN
4748,XLM,2014-10-23,0.002021,0.001914,15614.0,0.0,DOWN
4749,XLM,2014-10-24,0.001915,0.001958,29512.0,0.0,UP
4750,XLM,2014-10-25,0.001959,0.001892,13101.0,0.0,DOWN
4751,XLM,2014-10-26,0.001893,0.001941,9559.0,0.0,UP
4752,XLM,2014-10-27,0.001941,0.001956,14396.0,0.0,UP
4753,XLM,2014-10-28,0.001957,0.001655,73811.0,0.0,DOWN
4754,XLM,2014-10-29,0.001675,0.001696,24172.0,0.0,UP
4755,XLM,2014-10-30,0.001696,0.0017350000000000002,13179.0,0.0,UP
4756,XLM,2014-10-31,0.001748,0.0016809999999999998,10733.0,0.0,DOWN
4757,XLM,2014-11-01,0.001686,0.001548,494272.0,0.0,DOWN
4758,XLM,2014-11-02,0.001549,0.001584,9242.0,0.0,UP
4759,XLM,2014-11-03,0.001582,0.001693,15149.0,0.0,UP
4760,XLM,2014-11-04,0.001691,0.001703,9766.0,0.0,UP
4761,XLM,2014-11-05,0.001704,0.001755,10617.0,0.0,UP
4762,XLM,2014-11-06,0.001755,0.0017640000000000004,13531.0,0.0,UP
4763,XLM,2014-11-07,0.001767,0.0016879999999999998,11531.0,0.0,DOWN
4764,XLM,2014-11-08,0.001687,0.001734,4483.0,0.0,UP
4765,XLM,2014-11-09,0.0017329999999999995,0.001757,12705.0,0.0,UP
4766,XLM,2014-11-10,0.001752,0.0017989999999999996,16001.0,0.0,UP
4767,XLM,2014-11-11,0.001794,0.0017530000000000002,12534.0,0.0,DOWN
4768,XLM,2014-11-12,0.001755,0.001859,15430.0,0.0,UP
4769,XLM,2014-11-13,0.001868,0.001793,17376.0,0.0,DOWN
4770,XLM,2014-11-14,0.0017870000000000004,0.001713,10411.0,0.0,DOWN
4771,XLM,2014-11-15,0.00172,0.0016239999999999998,5382.0,0.0,DOWN
4772,XLM,2014-11-16,0.001618,0.001637,5267.0,0.0,UP
4773,XLM,2014-11-17,0.001638,0.0016079999999999998,8443.0,0.0,DOWN
4774,XLM,2014-11-18,0.00161,0.001357,16762.0,0.0,DOWN
4775,XLM,2014-11-19,0.001352,0.001548,16849.0,0.0,UP
4776,XLM,2014-11-20,0.001549,0.001589,14782.0,0.0,UP
4777,XLM,2014-11-21,0.001589,0.0015630000000000002,10260.0,0.0,DOWN
4778,XLM,2014-11-22,0.001565,0.001809,35206.0,0.0,UP
4779,XLM,2014-11-23,0.00181,0.002165,42071.0,0.0,UP
4780,XLM,2014-11-24,0.002164,0.001957,13496.0,0.0,DOWN
4781,XLM,2014-11-25,0.001957,0.001898,14659.0,0.0,DOWN
4782,XLM,2014-11-26,0.0019,0.00213,32114.0,0.0,UP
4783,XLM,2014-11-27,0.002139,0.003426,544484.0,0.0,UP
4784,XLM,2014-11-28,0.003429,0.002861,209843.0,0.0,DOWN
4785,XLM,2014-11-29,0.00281,0.002521,109351.0,0.0,DOWN
4786,XLM,2014-11-30,0.002521,0.00221,61162.0,0.0,DOWN
4787,XLM,2014-12-01,0.002211,0.002541,73122.0,0.0,UP
4788,XLM,2014-12-02,0.002541,0.002409,48024.0,0.0,DOWN
4789,XLM,2014-12-03,0.002409,0.002373,23620.0,0.0,DOWN
4790,XLM,2014-12-04,0.002375,0.002375,27557.0,0.0,SAME
4791,XLM,2014-12-05,0.002374,0.002356,20562.0,0.0,DOWN
4792,XLM,2014-12-06,0.002356,0.002407,31683.0,0.0,UP
4793,XLM,2014-12-07,0.002407,0.002329,23877.0,0.0,DOWN
4794,XLM,2014-12-08,0.00233,0.002339,34383.0,0.0,UP
4795,XLM,2014-12-09,0.002339,0.002249,32197.0,0.0,DOWN
4796,XLM,2014-12-10,0.002251,0.002435,38567.0,0.0,UP
4797,XLM,2014-12-11,0.002427,0.002585,44075.0,0.0,UP
4798,XLM,2014-12-12,0.002554,0.002525,29877.0,0.0,DOWN
4799,XLM,2014-12-13,0.002524,0.002553,21918.0,0.0,UP
4800,XLM,2014-12-14,0.002539,0.002475,27160.0,0.0,DOWN
4801,XLM,2014-12-15,0.002474,0.002574,43740.0,0.0,UP
4802,XLM,2014-12-16,0.002573,0.00325,259325.0,0.0,UP
4803,XLM,2014-12-17,0.003261,0.004104,883715.0,0.0,UP
4804,XLM,2014-12-18,0.00413,0.006146,1247810.0,0.0,UP
4805,XLM,2014-12-19,0.00608,0.00613,2205890.0,0.0,UP
4806,XLM,2014-12-20,0.005669,0.0058130000000000005,736524.0,0.0,UP
4807,XLM,2014-12-21,0.005886,0.005871,356552.0,0.0,DOWN
4808,XLM,2014-12-22,0.005925,0.005907,329485.0,0.0,DOWN
4809,XLM,2014-12-23,0.005907,0.0058200000000000005,219787.0,0.0,DOWN
4810,XLM,2014-12-24,0.0057740000000000005,0.005101,158568.0,0.0,DOWN
4811,XLM,2014-12-25,0.005102000000000001,0.0058,244758.0,0.0,UP
4812,XLM,2014-12-26,0.005788000000000001,0.006213000000000001,125258.0,0.0,UP
4813,XLM,2014-12-27,0.006195,0.006015,88666.0,0.0,DOWN
4814,XLM,2014-12-28,0.006005,0.0058,117923.0,0.0,DOWN
4815,XLM,2014-12-29,0.005804999999999999,0.00562,93475.0,0.0,DOWN
4816,XLM,2014-12-30,0.005591,0.005484,97500.0,0.0,DOWN
4817,XLM,2014-12-31,0.005479,0.005516,42091.0,0.0,UP
4818,XLM,2015-01-01,0.005517,0.005493,20514.0,0.0,DOWN
4819,XLM,2015-01-02,0.005438,0.005481000000000001,55381.0,0.0,UP
4820,XLM,2015-01-03,0.005473,0.004672,135921.0,0.0,DOWN
4821,XLM,2015-01-04,0.004572,0.004416,137593.0,0.0,DOWN
4822,XLM,2015-01-05,0.004422,0.004947,144416.0,0.0,UP
4823,XLM,2015-01-06,0.004969,0.004972,73403.0,0.0,UP
4824,XLM,2015-01-07,0.004972,0.0052840000000000005,84601.0,0.0,UP
4825,XLM,2015-01-08,0.005283,0.005567,222723.0,0.0,UP
4826,XLM,2015-01-09,0.005557,0.005622,83886.0,0.0,UP
4827,XLM,2015-01-10,0.005625,0.00518,123545.0,0.0,DOWN
4828,XLM,2015-01-11,0.005179,0.005062,40552.0,0.0,DOWN
4829,XLM,2015-01-12,0.005039,0.004903,60808.0,0.0,DOWN
4830,XLM,2015-01-13,0.004868,0.004053,131331.0,0.0,DOWN
4831,XLM,2015-01-14,0.00402,0.004318,181567.0,0.0,UP
4832,XLM,2015-01-15,0.004332,0.005013,196676.0,0.0,UP
4833,XLM,2015-01-16,0.00498,0.004458,129665.0,0.0,DOWN
4834,XLM,2015-01-17,0.004366,0.004617,39285.0,0.0,UP
4835,XLM,2015-01-18,0.00465,0.004739,54344.0,0.0,UP
4836,XLM,2015-01-19,0.004755,0.004829,57052.0,0.0,UP
4837,XLM,2015-01-20,0.004804,0.004743,35159.0,0.0,DOWN
4838,XLM,2015-01-21,0.00477,0.005054,65656.0,0.0,UP
4839,XLM,2015-01-22,0.004988,0.004914,59947.0,0.0,DOWN
4840,XLM,2015-01-23,0.004915999999999999,0.004881,42575.0,0.0,DOWN
4841,XLM,2015-01-24,0.004875,0.005038,59006.0,0.0,UP
4842,XLM,2015-01-25,0.00503,0.00479,69844.0,0.0,DOWN
4843,XLM,2015-01-26,0.004806,0.0047090000000000005,148296.0,0.0,DOWN
4844,XLM,2015-01-27,0.004706,0.004816,92001.0,0.0,UP
4845,XLM,2015-01-28,0.004812,0.004895,30636.0,0.0,UP
4846,XLM,2015-01-29,0.004899000000000001,0.004556,92086.0,0.0,DOWN
4847,XLM,2015-01-30,0.004546,0.004462,41892.0,0.0,DOWN
4848,XLM,2015-01-31,0.004445,0.004334,24903.0,0.0,DOWN
4849,XLM,2015-02-01,0.004325,0.004142,70975.0,0.0,DOWN
4850,XLM,2015-02-02,0.004137,0.00418,28423.0,0.0,UP
4851,XLM,2015-02-03,0.0041600000000000005,0.00375,38689.0,0.0,DOWN
4852,XLM,2015-02-04,0.003751,0.003765,33568.0,0.0,UP
4853,XLM,2015-02-05,0.003765,0.004001,48565.0,0.0,UP
4854,XLM,2015-02-06,0.00406,0.003825,68194.0,0.0,DOWN
4855,XLM,2015-02-07,0.003817,0.003825,15482.0,0.0,UP
4856,XLM,2015-02-08,0.00383,0.003733,20383.0,0.0,DOWN
4857,XLM,2015-02-09,0.003734,0.003639,23287.0,0.0,DOWN
4858,XLM,2015-02-10,0.003641,0.003555,30401.0,0.0,DOWN
4859,XLM,2015-02-11,0.003554,0.003515,20839.0,0.0,DOWN
4860,XLM,2015-02-12,0.003518,0.003423,22950.0,0.0,DOWN
4861,XLM,2015-02-13,0.0034240000000000004,0.003582,20250.0,0.0,UP
4862,XLM,2015-02-14,0.003573,0.003709000000000001,27228.0,0.0,UP
4863,XLM,2015-02-15,0.003696,0.003285,29545.0,0.0,DOWN
4864,XLM,2015-02-16,0.003294,0.003301,19822.0,0.0,UP
4865,XLM,2015-02-17,0.003302,0.0033590000000000004,10247.0,0.0,UP
4866,XLM,2015-02-18,0.003356,0.00316,11492.0,0.0,DOWN
4867,XLM,2015-02-19,0.003161,0.003222,8162.0,0.0,UP
4868,XLM,2015-02-20,0.003223,0.003222,3263.0,0.0,DOWN
4869,XLM,2015-02-21,0.003218,0.003198,3103.0,0.0,DOWN
4870,XLM,2015-02-22,0.0032,0.002822,14027.0,0.0,DOWN
4871,XLM,2015-02-23,0.002831,0.003108,6966.0,0.0,UP
4872,XLM,2015-02-24,0.0031100000000000004,0.003122,9284.0,0.0,UP
4873,XLM,2015-02-25,0.003121,0.003165,11098.0,0.0,UP
4874,XLM,2015-02-26,0.003167,0.003117,14216.0,0.0,DOWN
4875,XLM,2015-02-27,0.003117,0.003159,27445.0,0.0,UP
4876,XLM,2015-02-28,0.003165,0.003049,12332.0,0.0,DOWN
4877,XLM,2015-03-01,0.003047,0.002781,17782.0,0.0,DOWN
4878,XLM,2015-03-02,0.00278,0.003003,28398.0,0.0,UP
4879,XLM,2015-03-03,0.0029690000000000003,0.002863,32142.0,0.0,DOWN
4880,XLM,2015-03-04,0.002838,0.002888,22570.0,0.0,UP
4881,XLM,2015-03-05,0.002874,0.0029920000000000003,25407.0,0.0,UP
4882,XLM,2015-03-06,0.002994,0.002952,22390.0,0.0,DOWN
4883,XLM,2015-03-07,0.0029530000000000003,0.002947,7589.0,0.0,DOWN
4884,XLM,2015-03-08,0.002947,0.002958,12794.0,0.0,UP
4885,XLM,2015-03-09,0.002958,0.002912,29030.0,0.0,DOWN
4886,XLM,2015-03-10,0.0029,0.002935,17921.0,0.0,UP
4887,XLM,2015-03-11,0.002936,0.00293,21507.0,0.0,DOWN
4888,XLM,2015-03-12,0.002929,0.0031,42002.0,0.0,UP
4889,XLM,2015-03-13,0.003096,0.0029690000000000003,13470.0,0.0,DOWN
4890,XLM,2015-03-14,0.002962,0.002968,15790.0,0.0,UP
4891,XLM,2015-03-15,0.002961,0.003002,7251.0,0.0,UP
4892,XLM,2015-03-16,0.003004,0.003144,29363.0,0.0,UP
4893,XLM,2015-03-17,0.003145,0.003,12128.0,0.0,DOWN
4894,XLM,2015-03-18,0.003,0.002666,15106.0,0.0,DOWN
4895,XLM,2015-03-19,0.002665,0.002817,25187.0,0.0,UP
4896,XLM,2015-03-20,0.002817,0.002796,14655.0,0.0,DOWN
4897,XLM,2015-03-21,0.002794,0.002991,26725.0,0.0,UP
4898,XLM,2015-03-22,0.0029920000000000003,0.003193,40729.0,0.0,UP
4899,XLM,2015-03-23,0.003218,0.003193,91492.0,0.0,DOWN
4900,XLM,2015-03-24,0.003217,0.002943,41355.0,0.0,DOWN
4901,XLM,2015-03-25,0.002952,0.002934,24844.0,0.0,DOWN
4902,XLM,2015-03-26,0.002933,0.00294,15682.0,0.0,UP
4903,XLM,2015-03-27,0.002952,0.003078,25115.0,0.0,UP
4904,XLM,2015-03-28,0.003075,0.002958,26230.0,0.0,DOWN
4905,XLM,2015-03-29,0.002959,0.003046,6928.0,0.0,UP
4906,XLM,2015-03-30,0.003047,0.002735,29998.0,0.0,DOWN
4907,XLM,2015-03-31,0.002734,0.002816,37060.0,0.0,UP
4908,XLM,2015-04-01,0.002874,0.002803,10523.0,0.0,DOWN
4909,XLM,2015-04-02,0.002803,0.002664,16448.0,0.0,DOWN
4910,XLM,2015-04-03,0.002667,0.002768,15430.0,0.0,UP
4911,XLM,2015-04-04,0.0027670000000000004,0.00269,9276.0,0.0,DOWN
4912,XLM,2015-04-05,0.002689,0.002666,12082.0,0.0,DOWN
4913,XLM,2015-04-06,0.002667,0.002589,11075.0,0.0,DOWN
4914,XLM,2015-04-07,0.002572,0.00269,37000.0,0.0,UP
4915,XLM,2015-04-08,0.002689,0.002709,19430.0,0.0,UP
4916,XLM,2015-04-09,0.002708,0.002649,14530.0,0.0,DOWN
4917,XLM,2015-04-10,0.002649,0.002637,18291.0,0.0,DOWN
4918,XLM,2015-04-11,0.002639,0.00277,26596.0,0.0,UP
4919,XLM,2015-04-12,0.0027760000000000003,0.002796,99750.0,0.0,UP
4920,XLM,2015-04-13,0.002833,0.002732,12501.0,0.0,DOWN
4921,XLM,2015-04-14,0.002716,0.002656,10358.0,0.0,DOWN
4922,XLM,2015-04-15,0.002655,0.002655,7342.0,0.0,SAME
4923,XLM,2015-04-16,0.002671,0.002765,8689.0,0.0,UP
4924,XLM,2015-04-17,0.002763,0.002697,11959.0,0.0,DOWN
4925,XLM,2015-04-18,0.002696,0.002742,10026.0,0.0,UP
4926,XLM,2015-04-19,0.002741,0.0026850000000000003,23255.0,0.0,DOWN
4927,XLM,2015-04-20,0.0026850000000000003,0.002696,8072.0,0.0,UP
4928,XLM,2015-04-21,0.002684,0.002758,14345.0,0.0,UP
4929,XLM,2015-04-22,0.002762,0.002698,7432.0,0.0,DOWN
4930,XLM,2015-04-23,0.002657,0.002749,9866.0,0.0,UP
4931,XLM,2015-04-24,0.002749,0.002658,6647.0,0.0,DOWN
4932,XLM,2015-04-25,0.00265,0.002657,5959.0,0.0,UP
4933,XLM,2015-04-26,0.002656,0.00264,8844.0,0.0,DOWN
4934,XLM,2015-04-27,0.002643,0.0026920000000000004,13546.0,0.0,UP
4935,XLM,2015-04-28,0.002693,0.00263,9069.0,0.0,DOWN
4936,XLM,2015-04-29,0.002632,0.002575,15415.0,0.0,DOWN
4937,XLM,2015-04-30,0.002573,0.002732,10060.0,0.0,UP
4938,XLM,2015-05-01,0.002735,0.002647,5405.0,0.0,DOWN
4939,XLM,2015-05-02,0.002646,0.002696,10689.0,0.0,UP
4940,XLM,2015-05-03,0.002695,0.002677,6849.0,0.0,DOWN
4941,XLM,2015-05-04,0.002677,0.003021,4015.0,0.0,UP
4942,XLM,2015-05-05,0.003021,0.002691,6410.0,0.0,DOWN
4943,XLM,2015-05-06,0.002691,0.002757,4242.0,0.0,UP
4944,XLM,2015-05-07,0.002761,0.002772,17196.0,0.0,UP
4945,XLM,2015-05-08,0.002773,0.002926,40149.0,0.0,UP
4946,XLM,2015-05-09,0.002926,0.002873,18016.0,0.0,DOWN
4947,XLM,2015-05-10,0.002836,0.002793,6673.0,0.0,DOWN
4948,XLM,2015-05-11,0.002786,0.0029690000000000003,7693.0,0.0,UP
4949,XLM,2015-05-12,0.002971,0.00281,16605.0,0.0,DOWN
4950,XLM,2015-05-13,0.00279,0.00281,7557.0,0.0,UP
4951,XLM,2015-05-14,0.002809,0.002847,8935.0,0.0,UP
4952,XLM,2015-05-15,0.002848,0.002878,6608.0,0.0,UP
4953,XLM,2015-05-16,0.002878,0.002599,6243.0,0.0,DOWN
4954,XLM,2015-05-17,0.002599,0.002576,9992.0,0.0,DOWN
4955,XLM,2015-05-18,0.002576,0.00251,9633.0,0.0,DOWN
4956,XLM,2015-05-19,0.002511,0.002652,46705.0,0.0,UP
4957,XLM,2015-05-20,0.002653,0.002722,33006.0,0.0,UP
4958,XLM,2015-05-21,0.002722,0.002765,10161.0,0.0,UP
4959,XLM,2015-05-22,0.002765,0.003046,45598.0,0.0,UP
4960,XLM,2015-05-23,0.003096,0.0030280000000000003,42823.0,0.0,DOWN
4961,XLM,2015-05-24,0.0030280000000000003,0.003121,25015.0,0.0,UP
4962,XLM,2015-05-25,0.003135,0.003179,44799.0,0.0,UP
4963,XLM,2015-05-26,0.003179,0.003204,10087.0,0.0,UP
4964,XLM,2015-05-27,0.003192,0.003167,21904.0,0.0,DOWN
4965,XLM,2015-05-28,0.003167,0.003609,116009.0,0.0,UP
4966,XLM,2015-05-29,0.00355,0.00361,164867.0,0.0,UP
4967,XLM,2015-05-30,0.003611,0.003219,70294.0,0.0,DOWN
4968,XLM,2015-05-31,0.003252,0.003386,34077.0,0.0,UP
4969,XLM,2015-06-01,0.003397,0.003073,20681.0,0.0,DOWN
4970,XLM,2015-06-02,0.003094,0.003216,70139.0,0.0,UP
4971,XLM,2015-06-03,0.003229,0.00303,23415.0,0.0,DOWN
4972,XLM,2015-06-04,0.00303,0.0031550000000000003,17068.0,0.0,UP
4973,XLM,2015-06-05,0.003156,0.0031550000000000003,14581.0,0.0,DOWN
4974,XLM,2015-06-06,0.0031550000000000003,0.003135,11850.0,0.0,DOWN
4975,XLM,2015-06-07,0.003135,0.003089,8643.0,0.0,DOWN
4976,XLM,2015-06-08,0.003085,0.0031260000000000003,6534.0,0.0,UP
4977,XLM,2015-06-09,0.003125,0.003218,17228.0,0.0,UP
4978,XLM,2015-06-10,0.003206,0.003161,7419.0,0.0,DOWN
4979,XLM,2015-06-11,0.003161,0.003104,18371.0,0.0,DOWN
4980,XLM,2015-06-12,0.0031030000000000003,0.003086,7947.0,0.0,DOWN
4981,XLM,2015-06-13,0.003085,0.0032310000000000004,23848.0,0.0,UP
4982,XLM,2015-06-14,0.003232,0.003261,26760.0,0.0,UP
4983,XLM,2015-06-15,0.003259,0.003465,38841.0,0.0,UP
4984,XLM,2015-06-16,0.003461,0.003748,104286.0,0.0,UP
4985,XLM,2015-06-17,0.003747,0.0036,148541.0,0.0,DOWN
4986,XLM,2015-06-18,0.003601,0.003736,103675.0,0.0,UP
4987,XLM,2015-06-19,0.003774,0.003724,132710.0,0.0,DOWN
4988,XLM,2015-06-20,0.003733,0.003658,52776.0,0.0,DOWN
4989,XLM,2015-06-21,0.003669,0.003526,25279.0,0.0,DOWN
4990,XLM,2015-06-22,0.003527,0.003682,22128.0,0.0,UP
4991,XLM,2015-06-23,0.003681,0.003508,26466.0,0.0,DOWN
4992,XLM,2015-06-24,0.003508,0.003436,12699.0,0.0,DOWN
4993,XLM,2015-06-25,0.003425,0.0034770000000000005,27297.0,0.0,UP
4994,XLM,2015-06-26,0.003476,0.003407,10574.0,0.0,DOWN
4995,XLM,2015-06-27,0.003407,0.003554,33469.0,0.0,UP
4996,XLM,2015-06-28,0.003554,0.003435,12404.0,0.0,DOWN
4997,XLM,2015-06-29,0.0034270000000000004,0.003503,23192.0,0.0,UP
4998,XLM,2015-06-30,0.003503,0.0034700000000000004,42462.0,0.0,DOWN
4999,XLM,2015-07-01,0.003469,0.003458,13853.0,0.0,DOWN
5000,XLM,2015-07-02,0.003458,0.003401,10950.0,0.0,DOWN
5001,XLM,2015-07-03,0.003401,0.003265,24472.0,0.0,DOWN
5002,XLM,2015-07-04,0.003265,0.003195,6970.0,0.0,DOWN
5003,XLM,2015-07-05,0.003194,0.003122,30745.0,0.0,DOWN
5004,XLM,2015-07-06,0.003117,0.003228,19319.0,0.0,UP
5005,XLM,2015-07-07,0.003229,0.003141,14883.0,0.0,DOWN
5006,XLM,2015-07-08,0.00314,0.003214,27219.0,0.0,UP
5007,XLM,2015-07-09,0.003214,0.003059,19032.0,0.0,DOWN
5008,XLM,2015-07-10,0.00306,0.003115,59968.0,0.0,UP
5009,XLM,2015-07-11,0.003114,0.003081,11058.0,0.0,DOWN
5010,XLM,2015-07-12,0.003081,0.003184,9505.0,0.0,UP
5011,XLM,2015-07-13,0.003183,0.003219,23801.0,0.0,UP
5012,XLM,2015-07-14,0.003219,0.003077,11489.0,0.0,DOWN
5013,XLM,2015-07-15,0.003075,0.003003,13358.0,0.0,DOWN
5014,XLM,2015-07-16,0.002995,0.002831,14119.0,0.0,DOWN
5015,XLM,2015-07-17,0.002831,0.002853,12207.0,0.0,UP
5016,XLM,2015-07-18,0.002851,0.002899,2672.0,0.0,UP
5017,XLM,2015-07-19,0.002898,0.00287,2580.0,0.0,DOWN
5018,XLM,2015-07-20,0.002872,0.002986,6338.0,0.0,UP
5019,XLM,2015-07-21,0.00299,0.0030670000000000003,23511.0,0.0,UP
5020,XLM,2015-07-22,0.003064,0.003118,19236.0,0.0,UP
5021,XLM,2015-07-23,0.003112,0.003037,5114.0,0.0,DOWN
5022,XLM,2015-07-24,0.003037,0.003094,3959.0,0.0,UP
5023,XLM,2015-07-25,0.003093,0.00294,31665.0,0.0,DOWN
5024,XLM,2015-07-26,0.002939,0.003016,3878.0,0.0,UP
5025,XLM,2015-07-27,0.003016,0.002945,12245.0,0.0,DOWN
5026,XLM,2015-07-28,0.002945,0.002727,17746.0,0.0,DOWN
5027,XLM,2015-07-29,0.002727,0.002823,8951.0,0.0,UP
5028,XLM,2015-07-30,0.002823,0.002811,4348.0,0.0,DOWN
5029,XLM,2015-07-31,0.002811,0.002644,12919.0,0.0,DOWN
5030,XLM,2015-08-01,0.002645,0.0026420000000000003,11103.0,0.0,DOWN
5031,XLM,2015-08-02,0.00264,0.002725,6687.0,0.0,UP
5032,XLM,2015-08-03,0.002725,0.002631,7155.0,0.0,DOWN
5033,XLM,2015-08-04,0.002627,0.002632,4294.0,0.0,UP
5034,XLM,2015-08-05,0.002631,0.002634,40512.0,0.0,UP
5035,XLM,2015-08-06,0.002634,0.002524,7126.0,0.0,DOWN
5036,XLM,2015-08-07,0.002524,0.002432,4101.0,0.0,DOWN
5037,XLM,2015-08-08,0.002433,0.002419,22350.0,0.0,DOWN
5038,XLM,2015-08-09,0.002421,0.002345,12956.0,0.0,DOWN
5039,XLM,2015-08-10,0.002345,0.002466,17339.0,0.0,UP
5040,XLM,2015-08-11,0.002466,0.002398,7245.0,0.0,DOWN
5041,XLM,2015-08-12,0.002396,0.00238,21375.0,0.0,DOWN
5042,XLM,2015-08-13,0.002379,0.002264,9789.0,0.0,DOWN
5043,XLM,2015-08-14,0.002265,0.002314,11426.0,0.0,UP
5044,XLM,2015-08-15,0.002313,0.00227,6685.0,0.0,DOWN
5045,XLM,2015-08-16,0.00227,0.002135,15113.0,0.0,DOWN
5046,XLM,2015-08-17,0.002144,0.00217,4373.0,0.0,UP
5047,XLM,2015-08-18,0.00217,0.001878,28468.0,0.0,DOWN
5048,XLM,2015-08-19,0.00187,0.00181,36661.0,0.0,DOWN
5049,XLM,2015-08-20,0.001797,0.00203,13326.0,0.0,UP
5050,XLM,2015-08-21,0.002027,0.001995,13673.0,0.0,DOWN
5051,XLM,2015-08-22,0.001994,0.002001,8307.0,0.0,UP
5052,XLM,2015-08-23,0.002001,0.001959,2286.0,0.0,DOWN
5053,XLM,2015-08-24,0.001971,0.001892,3367.0,0.0,DOWN
5054,XLM,2015-08-25,0.001882,0.001855,6407.0,0.0,DOWN
5055,XLM,2015-08-26,0.001856,0.0020350000000000004,5899.0,0.0,UP
5056,XLM,2015-08-27,0.002034,0.0020050000000000003,4432.0,0.0,DOWN
5057,XLM,2015-08-28,0.002006,0.002354,71683.0,0.0,UP
5058,XLM,2015-08-29,0.002356,0.002577,74173.0,0.0,UP
5059,XLM,2015-08-30,0.002577,0.002363,45670.0,0.0,DOWN
5060,XLM,2015-08-31,0.002364,0.002479,32459.0,0.0,UP
5061,XLM,2015-09-01,0.002478,0.002435,4818.0,0.0,DOWN
5062,XLM,2015-09-02,0.002436,0.002423,25216.0,0.0,DOWN
